"comic_id","collection_id"
14092,4202
17792,2215
17793,17695
6731,1228
6733,1228
14081,4202
8592,5958
9171,16018
14070,4202
6729,1228
6730,1228
17791,2215
18342,23037
18342,22601
18342,23032
18342,22606
14059,4202
17790,2215
22239,21828
8585,5958
9170,16018
13789,1079
14048,4202
6725,1228
6726,1228
6728,1228
8574,4478
9169,16018
10104,16018
14037,2752
17927,2215
22228,21828
6724,6146
8563,4478
9168,16018
14214,2752
22217,21828
8676,4478
9167,16018
14203,2752
6723,6146
8665,4478
9166,16018
14192,2752
6722,6146
8654,4478
9165,4205
14181,2752
22206,21828
6721,1133
22195,21828
8643,4478
9164,4205
14170,1800
6720,1133
22184,21828
8255,1122
8632,3077
9163,4205
14159,1800
6719,1313
20019,1100
20018,1100
8254,1122
8621,3077
9162,4205
10011,2141
14148,1800
6718,1133
8253,1122
8610,3077
9161,4205
10163,2141
10174,2141
14137,1800
22173,21828
6717,1133
8252,1122
8599,3077
9160,4205
10141,2141
10152,2141
12041,4205
13140,4205
14036,1800
6714,1133
6715,1133
8250,1122
8562,3077
9159,2540
10119,2141
10130,2141
6712,1133
6713,1133
20580,2314
9158,2540
10010,2141
10097,2141
10108,2141
15282,1903
6710,1004
6711,1004
15140,13533
20579,2314
8248,1122
9157,2540
6709,1004
9475,5872
8247,1122
9156,2540
20578,2314
6708,1004
9474,5872
8246,1122
9155,2540
20577,2314
6707,1004
9473,5872
8245,1122
9154,2540
20576,2314
6706,6146
9471,5872
8244,2577
9153,2540
20575,2314
6703,1004
9470,5872
9152,2540
20573,2314
6702,1004
9469,5872
9151,2540
20572,2314
20017,1100
9468,5872
20016,1100
20571,2314
9150,1554
12358,1185
12358,1152
9467,5872
9149,1554
13765,4802
20570,2314
14579,4835
9148,1554
12028,4835
20569,2314
6698,4835
14578,4835
20568,2314
6697,4835
9147,1554
12027,4835
9146,1554
11711,22606
11711,23037
11711,22601
11711,23032
20566,2371
9145,1554
11710,17685
14575,3383
15095,13533
9144,1554
11709,17685
14574,3383
20494,16228
21682,21307
20493,16228
21681,21307
9143,1554
11708,17685
13759,16222
9142,1554
11013,5127
11707,17685
20492,16228
21680,21307
20491,16228
21679,21307
11706,17685
7149,5648
11012,5127
11705,17685
13756,1292
20490,16228
21678,21307
20489,16228
21677,21307
11011,5127
11704,17685
16896,1672
20485,16228
21673,21307
10337,1292
11010,5127
11703,17685
11703,1072
12356,1185
12356,1152
12357,1292
13754,1292
11702,16223
17893,16222
20474,16228
21662,21307
11009,5127
11701,16223
20463,16228
11008,5127
13112,21629
13752,1032
11700,16223
10997,5127
13111,4205
6684,3383
11699,16223
18458,16222
21134,20740
21134,20748
6683,3383
6681,3383
10988,2841
10988,1161
11697,1263
10987,2841
10987,1161
7140,2025
11696,1263
20051,4223
7139,2025
10986,2841
10986,1161
17850,16223
11695,1263
13746,2371
9130,1672
10996,2841
10996,1161
7138,2025
20050,4223
21644,21052
21644,21063
11694,1263
20049,4223
21643,21052
21643,21063
9129,21292
10995,2841
10995,1161
17849,16223
11693,1263
9128,21292
10994,2841
10994,1161
20048,4223
21642,21063
21642,21052
11692,1263
21641,21063
21641,21052
22247,22422
7695,2841
7695,1161
9127,21292
10993,2841
10993,1161
12174,15917
13102,17449
17848,16223
11691,1263
9126,21292
10336,1292
10992,2841
10992,1161
13101,15917
13742,16222
7134,15917
17885,1343
21133,20740
21133,20748
22246,22422
11690,1263
16871,21292
22245,22422
8213,959
10991,2841
10991,1161
13100,15917
17847,16223
11689,1263
8697,15917
10990,2841
10990,1161
13099,5081
22244,22422
11688,1263
22243,22422
10989,2841
10989,1161
13098,5081
10985,2841
10985,1161
11687,1165
8210,959
13097,5081
22814,22433
11686,1165
18885,5081
8209,959
13096,5081
17769,15917
22813,22433
11685,1165
8208,959
13095,5081
22812,22433
13093,5081
6666,3383
11683,1165
18732,5081
13092,5081
10583,2270
11682,1165
21650,21449
21650,21448
8204,959
11973,6146
13091,5081
10582,2270
11681,1165
8203,959
10361,21081
13090,5081
21649,21449
21649,21448
10581,2270
11680,1165
8202,959
10360,21081
13089,1773
21648,21449
21648,21448
6928,15917
10591,2270
11679,1165
18727,1773
21647,21448
21647,21449
10342,1185
10342,1152
10359,21081
12369,1185
12369,1152
13088,6146
13088,1773
13730,16222
10590,6146
10590,2270
11678,1165
10358,21081
13087,1773
21646,21448
21646,21449
6659,6146
10589,2270
11677,1165
10357,2371
13086,1773
6658,6146
10588,2270
9111,21315
10356,21081
13085,1773
6657,6146
10587,2270
10354,21081
13084,1773
6656,6146
10586,2270
10353,21081
13082,1773
6655,6146
10585,2270
19788,2005
8696,1773
10352,5799
13081,1773
13724,2577
6654,6146
10584,2270
10351,5799
13080,2005
13723,4802
6653,6146
10580,2270
10350,5799
13079,17461
6652,6146
18718,17461
10349,5799
13078,17461
12745,6233
10348,5799
10348,4114
13077,17461
23318,22600
12734,6233
10347,5799
13076,17461
23317,22600
12723,6233
10335,21081
10346,5799
13075,17461
23316,22600
12712,6233
23315,22600
20145,5251
10344,5799
13074,17461
12701,6233
10432,5799
13073,17461
12690,6233
20144,5251
10421,5799
13071,17461
12679,6233
10410,4114
13070,17461
13714,23889
13714,5743
19613,1909
12637,6233
18728,1497
19612,1909
20143,5251
10399,4114
13069,1497
13713,23889
13713,5743
10388,4114
13068,1497
7101,1497
10377,4114
13067,1497
20141,5251
10366,4114
13066,1497
20140,5251
10355,4114
13065,1497
13709,16222
10343,4114
13064,1497
13708,4114
11957,2332
13063,1497
8695,1497
11956,2332
13062,1290
12171,23889
12171,5743
11955,2332
13060,1290
20817,17319
12170,23889
12170,5743
11954,2332
13059,1290
15788,4114
12169,23889
12169,5743
13058,1290
12168,23889
12168,5743
13057,1290
13056,1290
6628,2577
7088,4802
13055,1290
6626,2577
13054,1290
13053,1290
19560,6088
12146,23030
13052,1290
6624,2997
6623,2997
12145,23030
13694,2371
12144,23030
13693,4802
7080,5970
13046,2005
13692,4802
12142,23030
13691,17692
13691,17693
19554,5970
13690,17692
13690,17693
9382,20932
13689,17693
13689,17692
13688,17692
13688,17693
12140,23030
13687,17692
13687,17693
13686,17692
13686,17693
14755,6319
13685,17692
13685,17693
13684,17693
10258,3078
14753,6319
20418,4802
14752,6319
10257,3078
14751,6319
6924,2371
16867,3078
12459,1587
14749,6319
19577,1909
12457,1587
8759,5970
10266,3078
11629,6091
14748,6319
7066,1034
12456,1587
11628,6091
12136,22420
14747,6319
12455,4115
12455,1587
11627,6091
14746,6319
12454,4115
12454,1587
14745,6319
11626,6091
12453,4115
12453,1587
9060,1903
11625,6091
14744,6319
6601,6319
12452,4115
12452,1587
9059,22420
11624,6091
12134,17450
14743,6319
6600,2997
7059,1034
12451,4115
12451,1587
13026,1909
6599,2997
7058,1034
9058,22420
10263,22433
11623,6091
14742,1909
12450,4115
12450,1587
9057,22420
11622,6091
12133,5640
7057,1034
12449,4115
12449,1587
11621,6091
19716,5970
12448,4100
12448,4115
12448,1587
15256,4346
11620,6091
12131,5640
19532,4095
12446,4100
12446,4115
12446,1587
8143,1903
8693,4095
11619,5136
12445,4100
12445,1587
9360,16206
11618,5136
12130,5640
9359,4089
12444,4100
12444,1587
11617,5136
20389,3218
9358,4089
12443,4100
12443,1587
20388,3218
11616,5136
12129,5640
9357,4089
12442,4100
12442,1587
11615,5136
9356,4089
11614,5136
6588,2997
9355,4089
11613,5136
6587,2997
9354,4089
11612,5136
12127,5640
9353,4089
21120,20748
21120,20740
11611,5136
9352,4089
12126,5640
19521,2005
9351,4089
21119,20748
21119,20740
14726,17318
11608,3967
14725,17318
17859,4454
8692,4095
10936,16222
21117,20740
21117,20748
8539,16030
12124,3633
17858,4454
8538,16030
14698,1585
21116,20740
21116,20748
7038,1097
14687,1585
8537,16030
12123,3633
7037,1097
17857,4454
14676,1585
7036,1097
21115,20740
21115,20748
8536,16030
8535,16030
12122,3633
14665,1585
7035,1097
17856,4454
7034,1097
8534,16030
14654,1585
21114,20740
21114,20748
8533,16030
12167,3633
14642,1585
21113,20748
21113,20740
7033,1097
17869,4454
14631,5785
14631,1585
7032,1097
21112,20740
21112,20748
8532,16030
14620,5785
21111,20740
21111,20748
8531,16030
10935,3140
12166,3633
7031,1097
17868,4454
12997,4095
21110,20740
21110,20748
12165,3633
12996,4095
21109,20740
21109,20748
7028,1097
17867,1671
6944,1034
7027,1097
8063,5785
8809,4322
16686,5136
17785,1034
21108,20748
21108,20740
8733,5970
21106,20748
21106,20740
8808,4322
12164,1498
14576,1585
17866,1671
8062,5785
8807,4322
12992,4095
14565,1585
21105,20740
21105,20748
18784,5785
19982,21631
7595,5372
8806,4322
10444,3218
12163,1498
12991,4095
14554,1585
17865,1671
8805,4322
12990,2089
14543,1585
19981,21631
7023,5785
7594,5372
8061,5785
19868,5785
19979,21631
8804,4322
12154,1498
12989,2089
14794,1585
7022,1034
7593,5372
17864,1671
8803,4322
10452,3218
12988,2089
14783,1585
19978,21631
7021,1034
7592,5372
8060,5785
19760,2371
19977,21631
7591,5372
8125,1367
8802,4322
12143,1498
17863,1671
7590,5372
8059,5785
19976,21631
8801,4322
10451,3218
14761,1585
8800,4322
12132,1498
14750,1585
7589,5372
19975,21631
17862,1671
19974,21631
7588,5372
8058,5785
8817,4322
10450,3218
14739,1585
19973,21631
8816,4322
12121,1498
14728,1585
7587,5372
8057,4297
17855,1671
7586,2090
8056,4297
8815,4322
9018,22420
9326,1357
10287,6026
10449,3218
12981,2089
14653,1585
17881,5372
19972,21631
21135,20748
21135,20740
14542,1585
8814,4322
9017,22420
12980,2089
19971,21631
21124,20748
21124,20740
7585,2090
8071,4297
19970,21631
21123,20740
21123,20748
8813,4322
9016,22420
10448,3218
12979,2089
7584,2090
7583,2090
8070,4297
8812,4322
19748,5648
20009,16033
20008,16033
7582,2090
23363,22433
21122,20748
21122,20740
8811,4322
9014,22420
10447,3218
17783,1034
19485,16654
8810,4322
9013,22420
7581,1306
8069,4297
20007,16033
7007,2817
7580,1306
21121,20748
21121,20740
8799,4322
10446,3218
7006,2817
7579,1306
8068,4297
10218,16033
20608,2090
20006,16033
20092,5251
21118,20748
21118,20740
7005,2817
7578,1306
10445,3218
11869,5251
12973,2089
7577,1306
8067,4297
8110,1367
10216,16033
20005,16033
7576,1306
10443,3218
10443,17471
21107,20748
21107,20740
8066,4297
8109,1367
7002,2817
7575,1306
8065,4297
10215,5970
12969,2089
16884,6146
20002,16033
6942,1034
17880,5372
21096,20748
7001,2817
7574,1306
8064,4297
12968,2089
7000,2817
12967,2089
19991,16033
12966,2089
6999,2817
19980,16033
8055,4297
8055,3380
20766,16654
19969,16033
20757,16654
8797,4100
8795,16033
20023,2332
7567,5660
7566,5660
20029,2006
11855,22403
11855,22435
7565,5660
23305,22435
23305,22403
11854,22403
11854,22435
7564,5660
11852,22403
11852,22435
7563,5660
11851,22435
11851,22403
7562,5660
7561,5660
23304,22403
23304,22435
11850,22403
11850,22435
11952,55
11849,22435
11849,22403
17198,1343
19645,4465
7560,5660
6524,1313
7559,5660
11848,22435
11848,22403
11847,22435
11847,22403
12951,1672
23303,22435
23303,22403
6523,1313
6983,1672
7558,5660
17166,5858
20020,2006
11846,22403
11846,22435
7557,3156
8988,5858
11845,22403
11845,22435
7556,3156
8022,21072
11844,22403
11844,22435
17200,5858
20031,2006
23299,22403
23299,22435
7555,3156
10201,1327
8796,1651
11843,22435
11843,22403
7554,3156
8021,21072
11841,22435
11841,22403
7553,3156
11840,22403
11840,22435
7552,3156
8020,21072
7551,3156
11839,22403
11839,22435
11838,22435
11838,22403
7550,3156
8019,21072
20274,16655
11837,22403
11837,22435
6973,16655
6512,21295
6972,16655
8018,21072
20263,16655
11836,22435
11836,22403
11835,22435
11835,22403
11946,5233
11971,5858
6971,16655
19728,2523
20403,16655
8017,21072
11834,22435
11834,22403
12554,1843
11833,22403
11833,22435
11970,5858
8077,2371
6508,5870
8016,21072
11832,22403
11832,22435
11832,1174
11900,22435
11900,22403
11969,5858
20370,21625
6507,5870
11899,22435
11899,22403
8015,21072
11968,5858
20359,21625
8972,22417
11897,22403
11897,22435
23253,22417
8014,21072
11967,5858
9610,21072
19756,2523
20348,21625
23252,22417
11886,22435
11886,22403
8013,21072
11966,5858
19755,2523
20337,21625
11875,22403
11875,22435
18753,4802
23251,22417
8012,21072
11965,5858
8967,22420
20326,21625
23250,22417
11864,22435
11864,22403
8011,21072
11958,5858
10262,2523
10217,1772
11853,22435
11853,22403
23249,22417
9601,20742
11528,5648
23324,21625
6493,2220
6954,3440
10206,5858
11842,22435
11842,22403
6492,2220
23248,22417
11831,22435
11831,22403
8961,22417
10195,5858
19575,6088
23323,21625
8959,22420
12916,3440
23246,22417
23319,21625
8433,19
12913,2005
12912,22078
12912,22079
12911,22078
12911,22079
6922,1067
12910,22078
12910,22079
6921,1586
12909,5648
6920,1586
7519,2220
8951,22420
12908,5648
6919,1586
12907,22078
12907,22079
8949,6088
12905,22078
12905,22079
17090,21625
12904,22078
12904,22079
12903,22078
12903,22079
17089,21625
8946,2025
12902,2220
6915,5870
12901,2220
6914,5870
7336,16222
6913,5870
12900,4203
11509,1586
12899,4203
6911,5870
17154,13533
11508,1586
12898,4203
6910,5870
11507,1586
12897,4203
6909,17309
7331,23021
7331,23020
8010,16210
12896,4203
6908,17309
7330,23021
7330,23020
17153,13533
6907,17309
7329,23021
7329,23020
8009,16210
10487,3563
13309,4203
13308,4203
17152,13533
6906,17309
7328,23020
7328,23021
6905,17309
7327,23020
7327,23021
7505,20937
7505,20936
13307,4203
17151,13533
12517,4092
13306,4203
6904,17309
7326,23021
7326,23020
7504,20937
7504,20936
17150,13533
12516,4092
13305,4203
17149,13533
6903,17309
7325,23020
7325,23021
7503,20937
7503,20936
12515,4092
13304,4203
6902,17309
7324,23021
7324,23020
7502,20937
7502,20936
17148,13533
12514,4092
13303,3062
13303,3336
17147,13533
6900,17309
7323,1357
7501,20937
7501,20936
8008,3440
12513,4092
13302,3062
13302,3336
6899,17309
7322,2025
7500,20936
7500,20937
8007,16210
17146,13533
6898,5213
12512,4092
13301,3062
13301,3336
7320,2025
7499,20936
7499,20937
8006,16210
17145,13533
6897,5213
12511,4092
15392,989
13300,3062
13300,3336
7319,16645
7498,20936
7498,20937
8005,16210
17144,13533
6896,5213
12509,4092
13298,3062
13298,3336
7318,16645
7497,20936
7497,20937
8004,16210
17143,13533
12508,4092
13297,3062
13297,3336
6895,5213
7317,16645
7496,20936
7496,20937
12507,4092
13296,3062
13296,3336
17067,3440
17142,13533
6894,5213
7316,16645
7495,20936
7495,20937
8003,16210
12506,4092
9361,22617
9361,22618
13295,3062
13295,3336
6893,5213
7315,16645
7494,4452
8002,16210
7314,16645
12505,4092
9350,22617
9350,22618
13294,3062
13294,3336
6892,5213
7493,4452
8001,16210
16100,13533
12504,4092
9339,22617
9339,22618
11490,21301
11490,21302
13293,3062
13293,3336
16920,6125
6891,5213
7313,16645
7492,4452
8000,16210
6889,5213
7312,16645
7491,4452
7999,16210
16099,13533
16919,6125
9328,22617
9328,22618
11489,21301
11489,21302
12503,2218
13292,3062
13292,3336
9648,22617
9648,22618
11488,21301
11488,21302
12502,2218
13291,3062
13291,3336
16918,6125
6888,5213
7311,1672
7490,4452
8054,2496
6887,1879
7309,1672
7489,4452
8053,2496
16098,13533
16917,6125
17132,3440
17165,13530
8395,1586
9637,22617
9637,22618
11487,21301
11487,21302
12501,2218
13290,1776
16906,1879
16916,6125
17141,1879
17164,13530
6886,1879
7308,5638
7488,4452
8052,2496
8710,2055
8710,1776
9626,22618
9626,22617
9626,5933
11486,21301
11486,21302
12500,2218
13289,1776
15428,16645
16097,13533
16915,6125
17163,13530
17172,2496
17173,13530
9615,22617
9615,22618
11485,3969
12498,2218
13287,2055
13287,1776
6885,1879
7307,5638
7487,4452
6884,1879
6934,5638
7306,5638
7486,4452
9604,22617
9604,22618
11484,3969
12497,2218
13286,2055
13286,1776
16914,6125
17162,13530
17171,2496
17775,5638
16096,13533
16913,6125
17161,13530
17170,2496
9593,22617
9593,22618
11483,3969
12496,2218
13285,2055
13285,1776
6883,1879
7305,5638
7485,4452
9549,22617
9549,22618
11482,3969
12495,2218
13284,2055
13284,1776
16912,6125
17140,1879
17160,13530
17169,2496
6882,1879
7304,5638
7484,4452
16911,6125
17159,13530
17168,2496
6881,1270
7303,5638
7483,4452
8389,5949
9438,22617
9438,22618
12494,2218
13283,2055
13283,1776
15425,5213
8388,5949
9327,6255
11092,2319
11092,2820
11480,16027
12493,2218
13282,1776
6880,1270
7302,5638
7482,4452
17062,15912
17158,13530
17167,2496
17157,3435
6878,1270
7301,5638
7481,2111
7481,17466
8386,5949
9659,6255
11091,2820
11091,2319
11479,16027
12492,2218
13281,2055
13281,1776
6877,1270
7300,3161
8384,5949
11090,2319
11090,2820
11346,2001
11350,1500
11478,16027
12491,1377
13280,2055
13280,1776
15424,2496
8373,5949
11089,2319
11089,2820
11345,2001
11349,1500
11477,16027
12490,1377
13279,1335
6876,1270
7298,3161
6875,1270
7297,3161
8362,5949
11088,2319
11088,2820
11344,2001
11447,1500
11476,16027
12489,1377
13278,2055
13278,1335
6874,1270
7296,3161
8351,5949
11087,2319
11087,2820
11343,2001
11446,1500
11475,16027
12487,1377
13276,2055
13276,1335
15423,2496
16905,1270
6873,1270
7295,3161
8340,5949
8709,2055
8709,1335
11086,2319
11086,2820
11342,2001
11445,1500
11474,16027
12486,1377
13275,2055
13275,1335
8329,5949
11085,2319
11085,2820
11341,2001
11444,1500
11473,16027
12485,1377
13274,1335
6872,1270
7294,3161
16601,1676
6871,1270
6923,3161
7293,3161
8318,1676
11084,2319
11084,2820
11340,2001
11443,3435
11472,16027
12484,1377
13273,2055
13273,1335
6870,1270
7292,3161
8307,1676
11082,2319
11082,2820
11339,2001
11442,3965
11442,17465
11471,16027
12483,1377
13272,1335
7291,3161
8296,1676
11081,2820
11081,2319
11338,4770
11338,2111
11338,17466
11441,3965
11441,17465
11470,16027
12482,1377
13271,2055
13271,1335
11440,3965
11440,17465
12481,1377
8284,1676
11080,2319
11080,2820
11337,4770
11337,2111
11337,17466
11469,16027
13270,1335
7290,3161
7286,88
8273,1676
11079,2319
11079,2820
11335,4770
11335,2111
11335,17466
11439,3435
11468,5507
12480,1377
13269,1335
7274,88
8262,1676
11078,2820
11078,2319
11334,4770
11334,2111
11334,17466
11438,3965
11438,17465
11467,5507
12479,1192
13268,1335
7263,88
11436,3965
11436,17465
8251,1676
11077,2319
11077,2820
11333,17468
11466,5507
12478,1192
13267,15906
7252,88
8240,1676
11076,2820
11076,2319
11332,17468
11435,3965
11435,17465
11465,5507
12476,1192
13265,15906
7241,88
8229,1676
11075,2319
11075,2820
11331,17468
11434,3435
11434,1231
11464,5507
12475,1192
13264,15906
7230,88
8218,1676
11074,2820
11074,2319
11330,4770
11330,2111
11330,17466
11433,3435
11463,5507
12474,1192
13263,15906
7219,88
8207,1676
8708,15906
11073,2319
11073,2820
11329,17468
11432,3435
11462,5507
12473,1192
13262,15906
7208,88
11071,2319
11071,2820
8196,1237
11328,17468
11431,3435
11461,5507
12472,1192
13261,15906
7197,88
16681,5507
8185,1237
11070,2319
11070,2820
11327,2110
11327,2001
11327,1164
11327,1130
11430,3435
11460,5507
12471,1192
13260,15906
6816,1208
7186,88
6804,1208
8173,1237
11069,2820
11069,2319
11326,2110
11326,2001
11326,1164
11326,1130
11429,3435
11459,5507
12470,1192
13259,15906
7175,1243
8162,1237
11068,2319
11068,2820
11324,2110
11324,2001
11324,1164
11324,1130
11428,3435
11458,2542
12469,1192
6793,6332
7163,1243
6782,6332
8151,1237
11067,2319
11067,2820
11323,2110
11323,2001
11323,1164
11323,1130
11427,3435
11427,1231
11457,2542
12468,1147
11425,3435
7152,1243
8140,1237
11066,2319
11066,2820
11322,2001
11322,2110
11322,1164
11322,1130
11456,2542
12467,1147
6771,6332
7141,1243
11424,3435
11065,2319
11065,2820
11321,2001
11321,2110
11321,1164
11321,1130
11455,2542
12465,1147
6760,6332
8129,1237
7130,1243
11423,3435
6749,6332
8118,1237
11064,2319
11064,2820
11320,2001
11320,2110
11320,1164
11320,1130
11454,2542
12464,1147
11422,1500
11422,1231
6738,6332
7119,1243
8107,1237
9701,2542
11063,1169
11319,2110
11319,2001
11319,1164
11319,1130
12463,1147
13252,15906
11421,3435
7108,1243
9700,2542
11062,1169
11318,2001
11318,2110
11318,1164
11318,1130
12462,1147
13251,15906
6727,6332
8096,1237
7097,1243
11420,3435
9699,2542
11060,1169
11317,2001
11317,2110
11317,1164
11317,1130
12461,1147
13250,15906
19021,3440
6716,6332
8085,1211
7086,1243
11419,3435
6705,6332
9698,2542
11059,1169
11316,2001
11316,2110
11316,1164
11316,1130
12458,1147
13249,15906
11418,1500
7075,1243
6693,6332
8074,1211
16894,6332
23467,21441
8707,15906
9697,2542
10680,21441
11058,1169
11315,2001
11315,2110
11315,1164
11315,1130
13248,15906
11417,1500
7064,1213
6682,6332
9696,17469
10679,21441
11057,1169
11313,2110
11313,2001
11313,1164
11313,1130
12447,1147
13247,15906
11416,1500
7052,1213
6671,6332
8442,1211
9694,17469
10678,21441
11056,1169
11312,2001
11312,2110
11312,1164
11312,1130
13239,15906
11414,3965
11414,17465
7041,1213
6660,6332
9693,17469
10677,21441
11055,1169
11311,2001
11311,2110
11311,1164
11311,1130
12436,1147
13228,15906
8431,1211
11310,2001
11310,2110
11310,1164
11310,1130
11413,3965
11413,17465
6649,6332
7030,1213
9692,17469
10675,21441
11054,1169
13216,15906
11412,3965
11412,17465
6638,6332
7019,1213
9691,17469
10674,21441
11053,1169
11309,2001
11309,2110
11309,1164
11309,1130
12425,1147
13205,15906
8420,1211
11308,2110
11308,2001
11308,1164
11308,1130
11411,1500
6627,6332
7008,1213
9690,17469
10673,21441
11052,1169
13194,15906
11307,2001
11307,2110
11307,1164
11307,1130
11410,3965
11410,17465
6616,6332
6997,1213
9689,17469
10672,21441
11051,1169
12414,1119
13183,15906
8409,1211
11306,2001
11306,2110
11306,1164
11306,1130
11409,3965
11409,17465
6605,6332
6986,1213
9688,17469
10671,21441
11049,1169
13172,15906
11305,2110
11305,2001
11305,1164
11305,1130
11408,3965
11408,17465
6594,6332
6975,1213
9687,17469
10670,21441
11048,1169
12543,1119
13161,15906
15526,17469
8398,1211
11304,2001
11304,2110
11304,1164
11304,1130
11407,3965
11407,17465
6582,6332
6964,1213
9686,17469
10669,3557
11047,1169
13150,15906
11302,2110
11302,2001
11302,1164
11302,1130
11406,3965
11406,17465
6571,6332
6953,87
9685,17462
10667,3557
11046,1169
12532,1119
8387,1211
11301,2001
11405,1500
6560,6332
7343,87
9683,17462
10656,3557
11045,1169
16883,6332
11300,2001
11403,1500
13117,17296
6549,6332
7332,87
9682,17462
10645,3557
11044,1169
12521,1119
8295,1211
11299,2001
13105,17296
6538,6332
7321,87
9681,17462
10753,3557
11043,1169
11298,2001
13094,17296
6527,6332
7310,87
9680,17462
10742,3557
11042,1169
12510,1119
11297,2001
13083,17296
6516,6332
8184,1211
9679,17462
11041,1169
11296,2001
13072,17296
6505,6332
7299,87
9678,17462
10731,3557
11040,1169
12499,1119
11295,2001
13061,17296
6494,6332
8073,1211
9677,17462
11038,1169
11294,2001
13050,17296
6483,6332
7285,87
9676,17462
10720,3557
11037,1169
11397,20736
12488,1119
11293,17468
13039,17296
6912,6332
9675,17462
11036,1169
11396,3965
11396,17465
11291,17468
13028,17296
6901,6332
7174,87
9674,1148
10709,3557
11035,1169
11395,3965
11395,17465
12477,1119
13017,17296
6890,6332
9796,1148
11034,1169
11290,17468
11394,3965
11394,17465
13006,17296
6879,6332
7063,87
9795,1148
10698,3557
11033,1169
11289,17468
11392,3965
11392,17465
12466,1119
12994,17296
6868,6332
9794,1148
11032,5060
11032,17467
11288,17468
11391,3965
11391,17465
12413,1119
12983,17296
6815,6332
6951,87
9793,1148
10687,3557
11031,5060
11031,17467
11287,17468
11390,3965
11390,17465
12972,17296
9792,1148
11030,1169
11286,17468
11389,3965
11389,17465
12961,17296
6704,6332
8687,17296
9791,1148
10676,3557
11029,1169
11285,17468
11388,3965
11388,17465
12950,17296
9790,1148
11027,5060
11027,17467
11284,17468
11387,3965
11387,17465
12939,17296
6593,6332
9789,1148
10644,3557
11026,5060
11026,17467
11283,17468
11386,3965
11386,17465
12928,17296
9788,1148
11025,5060
11025,17467
11282,17468
11385,3965
11385,17465
12917,17296
6482,6332
8911,1118
9787,1148
11024,5060
11024,17467
11280,17468
11384,3965
11384,17465
12906,17296
11023,5060
11023,17467
11383,3965
11383,17465
12895,17296
8910,1118
9784,1148
11022,5060
11022,17467
11381,3965
11381,17465
9783,1148
11021,5060
11021,17467
11380,3965
11380,17465
13299,17296
8909,1118
9782,1148
11020,5060
11020,17467
11379,3965
11379,17465
13288,17296
9781,1148
11019,5060
11019,17467
11378,3965
11378,17465
13277,17296
8908,1118
9780,1148
11377,3965
11377,17465
13266,17296
16926,16214
9779,1148
8907,1118
13255,17296
17721,16214
17720,16214
8906,1118
13227,17296
17719,16214
17718,16214
13116,17296
17717,16214
16988,4302
17724,16214
11368,3965
11368,17465
13005,17296
17723,16214
16987,4302
17722,16214
12894,17296
17730,16214
16986,4302
17729,16214
17728,16214
16985,4302
17727,16214
11260,21442
11258,21442
17726,16214
16984,4302
17725,16214
11257,21442
11361,20935
11361,20934
11256,21442
11359,20935
11359,20934
16983,4302
11255,21442
11358,20934
11358,20935
11254,21442
11357,20934
11357,20935
16982,4302
11253,21442
11356,20934
11356,20935
11252,21442
11355,20935
11355,20934
16981,4302
11354,20934
11354,20935
11251,21442
11353,20935
11353,20934
16980,4302
11352,20935
11352,20934
9886,3035
11250,21442
11351,20935
16979,4302
11249,5282
11348,3385
11336,5282
11437,3385
11325,5282
11426,3385
11314,5282
11415,3385
11303,5282
11404,3385
11292,5282
11393,3385
11281,5282
11382,3385
11270,5282
11371,3385
11259,5282
11360,3385
11248,5282
11347,3385
8860,20726
8860,20725
23356,20726
23356,20725
8859,20726
8859,20725
17138,5857
23355,20725
23355,20726
22639,20725
22639,20726
8858,20725
8858,20726
17137,5857
17136,5857
17135,5857
17134,5857
9673,22409
9673,22408
9786,22409
9786,22408
9775,22408
9775,22409
9764,22409
9764,22408
9753,22409
9753,22408
9742,22409
9742,22408
9731,22408
9731,22409
9720,22408
9720,22409
11017,16657
9709,22409
9709,22408
11173,16657
11162,16657
11151,16657
11140,16657
11129,16657
11118,16657
11107,16657
16859,5857
16848,5857
11096,5060
11096,17467
11016,16657
16837,5857
16826,5857
15698,5857
15697,5857
12560,22608
12560,22609
12559,22608
12559,22609
12558,22608
12558,22609
12557,22608
12557,22609
12556,22608
12556,22609
12574,22608
12574,22609
12573,5135
11214,16202
12572,5135
11213,16202
12571,5135
11212,16202
12570,5135
16700,6183
11211,16202
12569,3172
16699,6183
12568,3172
16698,6183
11210,2064
7922,21606
7915,21606
7904,21606
11206,2064
12566,3172
16689,6183
11195,2064
12555,3172
7882,83
7871,83
11184,2064
7860,83
7849,83
16717,21805
16717,21804
16716,21804
16716,21805
16715,21804
16715,21805
16791,3973
16780,3973
21153,17676
21153,17677
16769,3973
21152,17676
21152,17677
16758,3973
21151,17676
21151,17677
21150,17676
21150,17677
10008,1231
15787,16639
17481,1340
18484,1934
18484,1204
18893,17314
18894,17314
18987,16025
18988,16025
19459,1116
19460,1116
19461,1116
19462,1116
19463,1116
19464,1116
19846,16639
19847,16639
