"price_id","comic_id","type","price"
"a15f19be-4ba8-418f-ae67-d9ce2c7523be",58407,"printPrice",3.99
"a8ef3450-21fe-458e-9878-75e5d06b40ce",58407,"digitalPurchasePrice",3.99
"7818962d-6d68-4afc-b097-ffe1bdac7f4a",59081,"printPrice",4.99
"144b114d-787f-4484-91ce-975d3db55c2a",59081,"digitalPurchasePrice",4.99
"3f3be75e-e690-4cdb-b0a1-73cd83385fb3",59114,"printPrice",39.99
"aee30165-6531-4a0a-a45f-e86ea524ffa9",51620,"printPrice",3.99
"7ead625e-cedc-46dd-851d-08883fb9f9b1",51723,"printPrice",3.99
"0d58c7f1-031a-4c0b-985d-be7ee5c863a5",51723,"digitalPurchasePrice",3.99
"fcf656c0-b7f7-4eb2-93bb-c71bb71db8c1",52562,"printPrice",3.99
"628d163a-be17-4f08-9fe2-cc7f54f61d06",52562,"digitalPurchasePrice",3.99
"ad0a69fd-484c-4f5d-9633-a55dd7fc42d9",52673,"printPrice",19.99
"b1f2701d-dc1b-404e-9498-2786358705ce",52865,"printPrice",3.99
"f17fca8d-5f19-443d-bca2-421ecdd239e4",52865,"digitalPurchasePrice",3.99
"89340789-f816-465b-849c-151b99a5463b",53460,"printPrice",34.99
"2fa76c87-4a66-419b-8b6b-8a4103b24bc2",52761,"printPrice",24.99
"823082b5-8cf1-49ac-a532-7e54f4ba3cf4",52761,"digitalPurchasePrice",19.99
"bb827142-0137-4dee-b718-6bc6086394e1",52988,"printPrice",4.99
"b6161544-c34a-4eeb-8fea-8f216407f15c",52988,"digitalPurchasePrice",4.99
"19460b22-65ea-43d0-a2ce-e98f0119597c",54943,"printPrice",15.99
"2e7af134-7664-44ea-a048-f61d824144dd",55145,"printPrice",75
"31a2022d-6436-4eb2-80e6-8ef13debc291",55308,"printPrice",3.99
"d9a0d2af-6ddf-4349-9552-7c221b041164",55308,"digitalPurchasePrice",3.99
"ee27fc1e-76e7-4946-b00d-df0ca41d3a85",55361,"printPrice",3.99
"7934b439-45ec-4de9-87b9-b16aae95b2d5",55361,"digitalPurchasePrice",3.99
"9127c8df-1f73-4fd1-8045-7fdac153749c",55391,"printPrice",24.99
"9f2ca817-4e2c-41e4-a88b-dbada7ddd248",55399,"printPrice",3.99
"b34ffa13-6245-4f22-bc39-6ec5339ea550",55399,"digitalPurchasePrice",3.99
"acc02e42-c494-4070-ba78-1805c5a3b8e1",55470,"printPrice",3.99
"271c4133-101e-41ab-a26a-b975b619d580",55470,"digitalPurchasePrice",3.99
"9f2e316f-1881-441f-920a-bb2b37bd6d85",55575,"printPrice",4.99
"f3e40ab4-d5a7-4edc-a0de-a026120ed1f0",55575,"digitalPurchasePrice",4.99
"ee6ee09e-2588-4670-a248-244360fd4e66",55602,"printPrice",3.99
"3a9f2839-baec-4cb3-949c-0061712ceddb",55602,"digitalPurchasePrice",3.99
"80f1b617-924e-49d7-92f6-35cf17a02e7f",55660,"printPrice",3.99
"2e73be86-8453-439b-a64a-72e366a217d2",55660,"digitalPurchasePrice",3.99
"6e7be381-a321-4b05-83c8-ffefa5174c6a",55683,"printPrice",3.99
"a9b9617c-6f09-436d-91d7-1971a03a70a7",55683,"digitalPurchasePrice",3.99
"985686a7-195a-4c0f-a90a-24fd9890c4f0",55856,"printPrice",3.99
"d8a75da4-a07a-4fd7-9e06-424d23afc3f2",55856,"digitalPurchasePrice",3.99
"4754c949-25cb-45e0-8ee0-77a8c6feeda0",55992,"printPrice",19.99
"f938430c-e10f-41ed-8bf2-bbde7d109322",56015,"printPrice",3.99
"c17ed778-2f5d-47be-8caa-7e348537bfcf",56015,"digitalPurchasePrice",3.99
"9c82bc4a-f69c-461c-8b46-9d2ec8ee5745",56032,"printPrice",3.99
"f0dce7d4-f1db-4358-8bd3-03bf26262633",56032,"digitalPurchasePrice",3.99
"21ebaee6-5a50-4a17-831e-f08a2d72fbba",56237,"printPrice",3.99
"e1985292-d901-41aa-96be-8923b7bfff2c",56237,"digitalPurchasePrice",3.99
"bf835db3-5267-4e0c-bd5a-98bb47e53f37",56413,"printPrice",3.99
"b0508219-00ef-4796-bcca-1dbf9a976a81",56413,"digitalPurchasePrice",3.99
"f3ed6a3e-65bb-473c-bf4f-1a6d25a3b1fc",56547,"printPrice",39.99
"76508b9f-b918-4bc4-96ce-d74f556938eb",56912,"printPrice",3.99
"8835a11f-2b68-4e2d-9816-cf9c8224f875",56912,"digitalPurchasePrice",3.99
"62d41ec1-83d3-4b6a-ba85-439c148432d9",56997,"printPrice",100
"1ba177e3-e7ca-4c1d-a6f3-b6309c96031a",57008,"printPrice",9.99
"9adaeada-f991-4a7d-b416-2864c17b0359",57082,"printPrice",3.99
"5905d1f0-4860-490c-a582-5d12d5a9242d",57082,"digitalPurchasePrice",3.99
"a56cff07-743e-49dd-9626-d72ca27ddd56",57143,"printPrice",3.99
"7a6bff54-cf63-4f00-8c71-59a24962975e",57143,"digitalPurchasePrice",3.99
"e5453f03-77dc-4775-a098-8f3cc4e9c8a9",57331,"printPrice",3.99
"cfcc1b1e-8e36-4197-a52a-608ec19d4efc",57331,"digitalPurchasePrice",3.99
"e59351b5-267a-4b56-a5f7-d4f6fe5a2854",57351,"printPrice",3.99
"4b8b6cae-bb56-4b7f-a699-91dc9043ba18",57351,"digitalPurchasePrice",3.99
"5278eb0d-7633-464c-9cc3-098df84384b9",57362,"printPrice",3.99
"f7897354-adf5-4918-8c02-e42a3a940c79",57362,"digitalPurchasePrice",3.99
"86dee43a-eb88-400b-8196-f1fd67927a70",57395,"printPrice",0
"b852e1b0-58d3-4315-9749-640f3a7eea4c",57609,"printPrice",24.99
"a2ccdc51-e8b0-4664-9f9e-dd88ff0d965d",58220,"printPrice",3.99
"d4e73554-c896-496a-83db-62876ee70898",58220,"digitalPurchasePrice",3.99
"4395cb4c-df19-4dcd-9faf-99fd974cb874",58247,"printPrice",3.99
"be241205-f556-4c33-aeaa-025c715f897c",58611,"printPrice",15.99
"db142b71-4c03-44fd-8309-bc7465e4fa24",58649,"printPrice",4.99
"35a005b7-b699-446a-9a8c-56212359a522",58995,"printPrice",4.99
"c46f81cf-8bbd-422f-87d3-434c22930ae9",58995,"digitalPurchasePrice",4.99
"580a6e55-7f4b-4e8f-929f-caa44c8454ff",58523,"printPrice",0
"e28be209-7463-46d4-89a5-4d29197322df",59522,"printPrice",0
"66f25dec-8435-4da8-afd8-64b487a21ab2",55091,"printPrice",3.99
"18399f03-bf98-482a-81ac-58fcafd67eaa",55091,"digitalPurchasePrice",3.99
"d328d432-10ed-496a-a44c-09a940ca3c8b",55253,"printPrice",18.99
"72e66a6d-ab1c-41c1-bbf7-3c1302f9e653",55375,"printPrice",3.99
"d9c0195d-95b9-48a3-b142-8b848dc98209",55375,"digitalPurchasePrice",3.99
"b7c79afd-49f0-4da4-8062-d9e6fba4d212",55529,"printPrice",3.99
"8eaabb30-66c1-48b6-995b-5b1985276e32",55529,"digitalPurchasePrice",3.99
"a7221fd8-5ec4-429c-8eaf-a7c8b29ff26f",55697,"printPrice",3.99
"32998b53-0ed2-435c-9523-08a34dbe8417",55697,"digitalPurchasePrice",3.99
"0e7a15c4-12be-447a-91b0-48c4b9ee9202",55721,"printPrice",3.99
"e8275b6d-eb43-47c4-8273-5a72890975c5",55721,"digitalPurchasePrice",3.99
"c03de3e9-8bae-4f25-b8c7-6315f9d09196",55825,"printPrice",3.99
"5d7ddd6f-c3c2-4937-9442-6e38166dbc4f",55825,"digitalPurchasePrice",3.99
"7996aaee-b72a-4978-a5b1-68e57b62d162",56054,"printPrice",4.99
"76febce0-4fc9-444d-986e-e750d100e47c",56054,"digitalPurchasePrice",4.99
"6af0f0a9-3a41-4058-9dcc-07a085d478d8",56073,"printPrice",3.99
"2a179479-cbc5-49d2-a594-af1b24719fbc",56073,"digitalPurchasePrice",3.99
"f9024ad2-2597-4604-8536-328a301793c5",56151,"printPrice",3.99
"20a10a00-87cc-4638-81b8-8b5dca0ac42d",56151,"digitalPurchasePrice",3.99
"11493408-00c0-42cd-a256-ed11363b93e8",56220,"printPrice",3.99
"5554551c-5e53-4fc9-b8f5-f946854e739d",56220,"digitalPurchasePrice",3.99
"27c18680-e193-44b9-9a6b-36dd9467363f",56469,"printPrice",34.99
"58ca7a31-c6c7-4804-b27d-7a29df09b491",56525,"printPrice",34.99
"e3ac6506-4015-4a9f-aaaa-58b6550fb43f",56636,"printPrice",9.99
"06f618ff-6072-415e-a653-212f69007b1c",56779,"printPrice",7.99
"caf99944-8d85-4b51-accc-3319b541d347",57101,"printPrice",3.99
"565da70f-4392-4728-bc00-2519c9841d55",57101,"digitalPurchasePrice",3.99
"65abcd4b-4963-4778-bfb5-e16d9e441d02",57314,"printPrice",3.99
"ac0b8b20-5b21-4c7e-8ffe-be2efdf10dca",57314,"digitalPurchasePrice",3.99
"7f5d0706-8f03-4d33-96c1-0b3a2586db85",57382,"printPrice",4.99
"0af9f6dc-6b06-47be-b512-411aafc885ea",57382,"digitalPurchasePrice",4.99
"79b3137f-d08b-4ca2-9e27-2251c30c4354",57891,"printPrice",0
"c3a5957a-f7f8-424e-93a2-07a3e8799756",57978,"printPrice",0
"8bcf0336-2fd7-41ae-af72-bc2955bcff60",57984,"printPrice",4.99
"793a369a-8f6c-46a2-955d-c6d3a54e98d7",57984,"digitalPurchasePrice",4.99
"70570fba-d677-4674-a212-7e2455d49eb1",58091,"printPrice",125
"d565335d-5cc0-417d-b822-681bcf0dc782",58373,"printPrice",3.99
"5a3e097e-629e-4422-b083-ae1a6b7f7b9f",58373,"digitalPurchasePrice",3.99
"01d6168c-1fc3-4233-a435-fdc433220b56",58381,"printPrice",4.99
"04aeee8e-e576-4137-a414-c4aed569ffe1",58381,"digitalPurchasePrice",4.99
"0dac77e0-994d-4366-961f-2793bd5afbc8",58738,"printPrice",24.99
"ab2e35b0-97db-4306-9693-0fa30be18972",58746,"printPrice",2.99
"f6359158-67d4-4cde-8485-a94bb3068a87",59338,"printPrice",3.99
"8a9e9d7b-3493-4bd7-8937-4396466ef95a",53554,"printPrice",34.99
"46f5fbc8-dc8a-4ff4-86d4-0d3764b5d445",58522,"printPrice",0
"d30bc92f-ca14-4fbc-a291-d9a2b837700d",62242,"printPrice",15.99
"76dc3e9c-bea2-4369-b74d-c2c24d02f9dc",59521,"printPrice",0
"60dad430-53fd-4b72-bc4e-4f71047b7c28",54738,"printPrice",24.99
"aef1dd6f-8782-4a7b-ac25-1120a03da284",54781,"printPrice",4.99
"25b3218c-0bdb-42db-8475-4c0e718c0330",55103,"printPrice",9.99
"a1aa9369-c97c-4acc-92cb-89da8580f75b",55398,"printPrice",3.99
"2b89e41c-88de-4efb-ad42-40f1f77a8c56",56002,"printPrice",34.99
"586efbb4-8748-4bc0-a3cb-c383bd0744ae",56201,"printPrice",3.99
"e6f94f9b-bacd-488b-9223-34a5a3e80346",56236,"printPrice",3.99
"dbf9afd5-50d0-4ca9-b47a-63e49069ce87",56383,"printPrice",14.99
"783baf49-fdd7-4873-b3bc-41b9f62611b5",56494,"printPrice",3.99
"6b2ebe0d-92c6-493d-a7a4-055bdfb8ca11",56494,"digitalPurchasePrice",3.99
"d90e0c53-fa5d-4e8c-bd5b-85c2de84b82f",56561,"printPrice",5.99
"a5fd8634-0b02-46cf-9a86-5f8727fa9cae",56650,"printPrice",16.99
"00534bdf-872d-4754-8644-d0184a6f230c",56654,"printPrice",24.99
"a938aba8-282b-4b73-8a7b-c922c2b5cf0f",56655,"printPrice",24.99
"889493cb-aa3e-4578-89c1-0b9fa880d1a8",56714,"printPrice",3.99
"bd1956ef-acbb-4760-a15a-9d94eeb044f8",56714,"digitalPurchasePrice",3.99
"d7ccf99a-c0c2-430a-a939-e78558d34aab",56869,"printPrice",3.99
"6fbc35e4-0096-4583-b36b-0248690718a1",56869,"digitalPurchasePrice",3.99
"0ec86828-1d39-4b5f-8ed4-83a9b5acb140",56911,"printPrice",3.99
"3b53155b-e74d-43d5-92eb-5592684521ae",56911,"digitalPurchasePrice",3.99
"bbbd2f28-a27f-4db0-9e3f-0aacc137ea08",57021,"printPrice",3.99
"c80bff70-f959-4ef3-8cde-964249332f6a",57021,"digitalPurchasePrice",3.99
"d9acd151-f1e0-4726-849e-2871e3566ac2",57359,"printPrice",3.99
"b27c3151-09ac-4e3d-8632-dd4e2ecab9af",57360,"printPrice",3.99
"33b3e42c-af3a-4f2d-a8b0-81979767da6d",58157,"printPrice",39.99
"6aa7703a-c232-4d26-b029-29da1ae824ce",58337,"printPrice",3.99
"f0e4cb57-f870-4a53-9bc4-cf42d03d44ec",58562,"printPrice",3.99
"6d33d060-5070-4102-b74c-c962fc64ef47",58644,"printPrice",3.99
"b523a533-95aa-47d5-af74-1742812692b0",58660,"printPrice",5.99
"23662ea0-5166-498a-aac6-88a413139fda",58661,"printPrice",5.99
"7babc5a2-ea4e-4de4-8775-aaed683d47fb",58662,"printPrice",5.99
"87a77125-22ef-4b1b-a8a2-a03a0bd31099",58663,"printPrice",5.99
"f3b7d3f8-3d63-4636-bbad-dbcab8958573",58664,"printPrice",5.99
"82a0fa7b-0b24-43ef-9dd7-97176b0d542d",58684,"printPrice",3.99
"9f3649b0-5bfa-468b-920a-40f2a4003138",58749,"printPrice",2.99
"810ae4b8-a6b8-46cb-85d5-72fc95c83fc4",58758,"printPrice",3.99
"0f4de94a-fd00-4ca5-8eb4-a40444b32ba8",58810,"printPrice",3.99
"56d4dcfd-1507-4a3d-987e-ab4be6b8ff02",58811,"printPrice",3.99
"fdbd7130-99c8-4b0e-89cd-18c8c5a7d546",58819,"printPrice",3.99
"ba3d13a1-2ffa-4a07-85d1-e5edccd74065",58820,"printPrice",3.99
"b49b0e12-7fc3-4134-b39c-6f133507e3fa",52857,"printPrice",17.99
"f56c8a8f-9cde-4c5f-b746-711bdfa43b56",57944,"printPrice",0
"ef368d47-b71a-450e-8e2c-fe50189d84fd",57074,"printPrice",34.99
"8551c417-7122-4310-a6f5-4c315959412f",41746,"printPrice",19.99
"55a981d1-80c9-4bb5-be21-161d653c11e9",59520,"printPrice",0
"ab6a9d73-b7dd-405e-9c1a-4f9bfb70f1b1",55090,"printPrice",3.99
"dd08c867-18f7-4382-9ca2-23f757d65b5a",55090,"digitalPurchasePrice",3.99
"34540d08-da8d-4130-a386-38bfdf5b5d04",55110,"printPrice",2.99
"f6cadd23-bdfc-4764-9b58-16d355a5af26",55360,"printPrice",3.99
"25782f60-d875-4398-ab30-17d53797974a",55360,"digitalPurchasePrice",3.99
"d78abc46-c12a-49d4-ae88-f557fb70c7dc",55486,"printPrice",3.99
"0cc1a61f-6872-4736-b429-f7a58c70d5b9",55486,"digitalPurchasePrice",3.99
"5a97c0a1-7ba2-4376-9913-356cac839d36",55766,"printPrice",3.99
"aa23160a-c562-4569-9314-aa9c4ec1c5e8",55766,"digitalPurchasePrice",3.99
"c7e510ac-dd75-47ed-a56b-36d965776d3d",55824,"printPrice",3.99
"51f5548e-f04d-4893-8185-89bb223e43e5",55824,"digitalPurchasePrice",3.99
"e2edbdde-9d90-4918-b45f-aad3359a41ae",55855,"printPrice",3.99
"969d0b9c-6451-4405-b4eb-84ae18e8ce12",55855,"digitalPurchasePrice",3.99
"d89f62fc-6d44-489e-95a6-4ec723e4dd5f",56053,"printPrice",3.99
"75595f71-ecdf-4685-8ae9-3fe2d4278e33",56053,"digitalPurchasePrice",3.99
"b5e0a4ff-bb01-45ed-bb33-e3374941af1d",56086,"printPrice",3.99
"0f016be8-7770-459e-8469-b8d73e01d8b6",56086,"digitalPurchasePrice",3.99
"08d62505-5d7e-4389-88ac-63749f66ad47",56506,"printPrice",3.99
"f9958a7d-13ac-4649-8fdf-62957d43183f",56506,"digitalPurchasePrice",3.99
"9e2c7773-80f3-401a-b2dd-68bef8368e1c",56607,"printPrice",3.99
"863c6ed9-d43d-4908-8e38-b40c9537c8b5",56607,"digitalPurchasePrice",3.99
"67b73099-29f2-445e-9729-d89f3350da44",56649,"printPrice",34.99
"cdc23e9e-78b4-46d5-b909-4cfebbbb773b",56652,"printPrice",24.99
"4c7e08a8-4f0c-4c4d-9258-9fc1c32cdbac",56661,"printPrice",19.99
"6f889d80-23a1-490f-8827-31ce2e0ec8c2",56678,"printPrice",3.99
"2457dd2a-7240-46c3-93ad-435ccedafec5",57065,"printPrice",3.99
"5f8778d5-b325-4134-acd4-4c66b0abe235",57065,"digitalPurchasePrice",3.99
"c8cd9b76-ab99-445c-930d-6c1189d69c93",57259,"printPrice",3.99
"9e1c1d84-96a7-4340-8ab4-c896caa8474f",57259,"digitalPurchasePrice",3.99
"e3789833-c63a-4d9a-81f2-ac3b8dc423a7",57294,"printPrice",3.99
"5a36dd60-7c04-47e5-9129-11e7a5300a7b",57294,"digitalPurchasePrice",3.99
"d4717af0-a371-465a-973c-0d0bc7ce8e60",57732,"printPrice",3.99
"e02d02ec-1916-4011-a6aa-309d28fcbf24",57732,"digitalPurchasePrice",3.99
"639e3915-3156-4560-8d43-826907371469",57782,"printPrice",3.99
"6c7e391c-826c-4202-a77c-8e229e1c032a",57782,"digitalPurchasePrice",3.99
"ffd3850d-a176-4f9a-9ff0-a4896e053128",57783,"printPrice",3.99
"49faabd0-4904-4486-9ef8-8344c66fbb2f",57839,"printPrice",3.99
"9a96b0a9-42ce-4f0c-a52a-a29d38819d5e",57839,"digitalPurchasePrice",3.99
"40a0d43b-15de-41fe-a314-efdc78b80cc7",58372,"printPrice",3.99
"2c200667-c809-4e7c-a542-406b999f973e",58372,"digitalPurchasePrice",3.99
"6706c30a-3efb-40f2-9430-45d091fd5f2c",58411,"printPrice",3.99
"2aefff6a-0579-4fcd-992c-f1602c1b8236",58638,"printPrice",3.99
"4e8fe71e-3be0-4e5d-b6ec-470217cd69c0",58666,"printPrice",3.99
"4309292d-b379-442a-9837-65fe92a53a95",58667,"printPrice",3.99
"13311c72-5e7c-4e6f-b4f4-ad203dbd2774",58729,"printPrice",3.99
"a0ed5fd0-a4d8-49cf-b3a8-588b6e86d209",58730,"printPrice",3.99
"87dcd6a3-8822-4ae0-9e7c-311acf4f005d",58779,"printPrice",3.99
"5e36087b-5b2a-4f31-b1d1-2a73031d9460",58801,"printPrice",3.99
"d90e24f7-5c45-47e0-8042-220281c3aaf0",58802,"printPrice",3.99
"3dc8e355-ab4d-4fe7-b087-15cd9f7bd46f",58803,"printPrice",3.99
"f060a8cd-6151-491e-81fb-ece0140e7010",58806,"printPrice",3.99
"12bd9079-fddb-4b67-9e4f-dc02fd13ad7d",58809,"printPrice",3.99
"bcee735c-83e5-43ea-90ed-819233f34f2f",58815,"printPrice",3.99
"03a90b60-caed-4b92-a0f0-6f1296b011d4",58925,"printPrice",3.99
"92f7658e-240c-451b-88b6-1996ec435bab",59115,"printPrice",39.99
"b89654d5-9ad0-47c7-b6e4-f0f9893741d8",59116,"printPrice",39.99
"6b47e899-8781-4902-8269-34b2ff5aa6e9",51886,"printPrice",19.99
"00e31bdf-4d92-4eda-b7b6-07f6840989f6",52387,"printPrice",17.99
"c201a45b-bb91-4754-8d36-670c1b866d5a",52671,"printPrice",39.99
"617d2ce0-ed32-4418-acc7-cb388d2a782d",57943,"printPrice",0
"c3de9a60-1d4f-4a48-b061-96ea698bbaba",59519,"printPrice",0
"07cc984a-e0c3-439d-8d36-cf3d41151a28",55089,"printPrice",3.99
"d142bb2d-41e1-4430-a979-d748b02d9534",55338,"printPrice",3.99
"746304a0-f0cc-49fe-a711-7c28cd8165f8",55440,"printPrice",4.99
"76d2c95a-0e9d-4865-ab6c-81dec6afee3a",55440,"digitalPurchasePrice",4.99
"af8a73d3-9ab1-4b54-befe-a4a16ceaf2c5",55538,"printPrice",3.99
"40ea77cc-630b-4a70-bc4d-1c26c0902cd0",55645,"printPrice",3.99
"116f11ec-9aed-4c3b-84c3-357410c027bc",55743,"printPrice",3.99
"bb72b2bd-d343-440f-b7ef-faffb7c05d5c",56106,"printPrice",3.99
"0e152150-650b-4934-a1ed-f92fe390f733",56106,"digitalPurchasePrice",3.99
"fa7d4b78-876d-42ca-a77d-5e201258ae6f",56168,"printPrice",3.99
"01d34c92-f32c-4023-a306-9a65980b6870",56184,"printPrice",3.99
"1ea71046-9b57-4118-a87d-dc71b926221a",56235,"printPrice",3.99
"74e11851-8a5b-42c9-96cb-69d918e068e4",56235,"digitalPurchasePrice",3.99
"b4212c85-b999-4297-a5f3-3a14788f516b",56412,"printPrice",3.99
"f46072e2-4973-469f-b1cc-71001b7f56f8",56412,"digitalPurchasePrice",3.99
"f7c0813e-12bd-4bf5-9139-ea42a4f49c7f",56546,"printPrice",34.99
"3f4ee1bc-56df-40f2-a528-aa5833501b25",56586,"printPrice",3.99
"93e28c4a-1477-4f76-a78d-a594828810c8",56646,"printPrice",24.99
"74dad452-8121-4c4a-9ed6-35c281de4f43",56648,"printPrice",34.99
"6bec9b4c-0e25-4db0-ad3a-6aceea8a4c2a",56653,"printPrice",16.99
"ea93be87-cc9a-4125-821b-fe08f1034e95",56978,"printPrice",3.99
"422263de-51bc-4693-9757-d8a7daa8c131",57100,"printPrice",3.99
"1058ea28-2f7f-4830-8c68-f154afc33183",57176,"printPrice",3.99
"9e7c26f4-da44-4a80-8371-d781790d0d58",57184,"printPrice",3.99
"20f568ea-e2fe-4575-af0f-91c511faafd4",57330,"printPrice",3.99
"0803a0d4-36ef-4650-953b-667776c99ce6",57890,"printPrice",0
"62aca78a-ad56-4274-8c56-a395c1eccbb3",57950,"printPrice",3.99
"3593c7fe-b454-40c2-a2cb-28c493747d17",57977,"printPrice",0
"bc35380c-6eae-4629-8213-812f31b7bdda",58414,"printPrice",3.99
"b7134395-e518-45ba-880a-55d70bb3e1a0",58508,"printPrice",3.99
"a33a334f-745b-4a9d-b36d-139006f69675",58563,"printPrice",3.99
"665ec15f-6a14-472b-9c3a-f0e111b362d0",58639,"printPrice",3.99
"cf3887a5-b36d-4b97-8841-62dcb014628c",58640,"printPrice",3.99
"620e28c6-13ac-42ee-a549-4e2317463b61",58643,"printPrice",3.99
"2e895f58-b4ea-4d34-8ac7-7d691be35ea3",58665,"printPrice",3.99
"f54382d8-6693-4a9a-a019-64a4c6277e07",58693,"printPrice",3.99
"b6f246dc-7723-4340-b877-5cad6f997b2f",58694,"printPrice",3.99
"039a2601-1e3e-488b-a9e7-40217c65c6da",58707,"printPrice",4.99
"7ad7cd63-1be1-45d4-9724-25e31e6d6e72",58708,"printPrice",4.99
"de38ada9-c76d-43af-97ee-f913ea80073d",58709,"printPrice",4.99
"cbbd0e28-3600-447d-8090-81225e3c9c8a",58710,"printPrice",4.99
"abd8a537-ab28-44e5-b101-1e1f18b4ad35",58731,"printPrice",3.99
"e614ce03-79c6-44e7-b5dd-24cc28f6b3bd",58732,"printPrice",3.99
"b5629e90-3bb4-45c3-939c-d923086fd814",58733,"printPrice",3.99
"e462c78a-899f-4a63-a5b7-3f2bce04318d",58787,"printPrice",3.99
"8e404f32-a8fd-45f2-84f8-548b296e64b0",58797,"printPrice",3.99
"080e2a19-a56d-4970-9437-1f8c11e6d845",58805,"printPrice",3.99
"aa5b687c-588b-4af1-bb67-6b1633bc8ef3",58817,"printPrice",3.99
"0049d8c1-e953-4d8a-b1de-e1c2cbe086f8",58865,"printPrice",34.99
"0c4da423-c449-4b14-bd28-213b17d9860a",59070,"printPrice",3.99
"1f70bed8-6683-4c07-8196-0b75d5ea39f5",51633,"printPrice",19.99
"817116c4-4a0e-4ccb-853d-6b0d208e8edc",51722,"printPrice",3.99
"08f198c3-7057-4acc-acf9-1457968614ce",52864,"printPrice",3.99
"fc4b9ae6-d239-4068-999b-19b170285106",57942,"printPrice",0
"eefa67d0-36c4-45f5-9b3d-ea84302a64db",57200,"printPrice",16.99
"f577395d-8b8f-4405-89c4-15a8751f5c9f",54957,"printPrice",15.99
"c87ac624-ea64-4180-b0b4-86b7daa60a27",55087,"printPrice",3.99
"08c12e61-a9c1-4ddb-8e2c-1bb0aedb3a73",55087,"digitalPurchasePrice",3.99
"6918ad0b-147c-409e-a705-9eadc3541f34",55215,"printPrice",3.99
"db45c316-eada-48ec-b9e4-44ef9b89d95a",55307,"printPrice",3.99
"72ca4c5c-27e4-457e-b76c-6a35780a51e9",55307,"digitalPurchasePrice",3.99
"a6e9fd93-fe73-449b-95ee-e621cbb782bd",55420,"printPrice",4.99
"4dd14a3f-683d-49b7-8d1b-ba7eb575d5b5",55420,"digitalPurchasePrice",4.99
"c7cfff38-9530-4879-9da0-fedbcf2dea35",55469,"printPrice",3.99
"31258d8a-d7db-4f9e-87fe-76e0738cab3f",55469,"digitalPurchasePrice",3.99
"4c0f7dd4-bea9-4a37-9c79-3b0b6b7a1e67",55502,"printPrice",3.99
"8e10d063-3c4a-4a82-923d-29e88079e965",55502,"digitalPurchasePrice",3.99
"5b965195-2fc0-49df-92a8-250d824a9b95",55601,"printPrice",3.99
"ffb92f4d-c462-4172-861a-d3da4d8a59dd",55601,"digitalPurchasePrice",3.99
"ee6dd40d-c690-44cc-b361-5162274ecc7e",55682,"printPrice",3.99
"c046c878-b3bb-448c-b033-c2952e31a5e1",55682,"digitalPurchasePrice",3.99
"41bcc75a-a5b6-478d-bb07-b8338e7d7daf",55720,"printPrice",3.99
"dab99db1-d255-4992-bb2b-ecbd71731369",55720,"digitalPurchasePrice",3.99
"403e5cdf-44e2-4d81-8cce-70264a3ac9c5",55792,"printPrice",3.99
"949bcf61-2aa6-4a5a-b30d-a0d60870727d",55792,"digitalPurchasePrice",3.99
"962c5e6b-ae0f-498e-a7e5-54c594078d5e",56001,"printPrice",34.99
"69ba4ecd-0bf8-452e-8b76-f0630a37ce49",56031,"printPrice",3.99
"32072dd3-1f5c-4c5a-b33c-5d7209a5f6cb",56031,"digitalPurchasePrice",3.99
"bccaacb5-7b6a-49fa-abfc-7086f874f224",56120,"printPrice",3.99
"02aac8a6-668f-4e50-858a-39128cf5033c",56120,"digitalPurchasePrice",3.99
"5849823c-a869-4dbb-a9c9-c8fa6c2f0d62",56219,"printPrice",3.99
"bd55510f-9cc8-46d2-aacf-0e5d6075b24d",56219,"digitalPurchasePrice",3.99
"d5310775-4275-4053-b600-159a48c70581",56437,"printPrice",3.99
"958258de-bfb3-48ab-9047-bf912dd10a4e",56437,"digitalPurchasePrice",3.99
"4271516c-2317-4637-bbe5-d3992ff7d27a",56643,"printPrice",19.99
"85d71e4d-c84b-442d-9ca8-4589e1b4d09b",56644,"printPrice",24.99
"0890cfb8-90c6-4cb3-a4e3-1a211c0fb291",56658,"printPrice",24.99
"61eba763-c7b9-4f5e-918b-84da5af28b38",56789,"printPrice",3.99
"88b06dcf-3f23-4026-ae95-fec203ea86af",56789,"digitalPurchasePrice",3.99
"bc078a8e-09b3-41cb-9094-43ed2d53e3a8",57081,"printPrice",3.99
"51b0140d-27a0-4f76-9c5d-5ddb6cc4a3c1",57081,"digitalPurchasePrice",3.99
"39d76165-6f2d-4824-8242-712a5cbe44cc",57313,"printPrice",3.99
"c4c9dd0d-ccea-4d7b-998e-c78bc97ef6e8",57313,"digitalPurchasePrice",3.99
"01f6b2a0-247f-42f1-b803-164092f380d2",57350,"printPrice",3.99
"ddc001f9-79fe-49d6-a604-655d27639afd",57350,"digitalPurchasePrice",3.99
"fe7b88f2-4b00-4c9f-833c-4d37e1ff08b9",57925,"printPrice",0
"460022ba-4630-448b-bf43-ff89888453ad",58016,"printPrice",3.99
"cf3ca73f-d116-448f-9ca4-7f4c6bf040f8",58179,"printPrice",29.99
"df3c5397-8dac-4c37-b367-044114bcce0c",58219,"printPrice",3.99
"546f7413-0159-4766-babb-5907101038e4",58219,"digitalPurchasePrice",3.99
"2cc5f30f-e234-490c-9d7f-d2713e67e665",58251,"printPrice",3.99
