"comic_id","variant_id"
46182,49472
46182,48199
46182,48005
46216,49473
46216,48201
46216,47713
46927,49467
46927,48190
47383,49477
47383,48207
47383,49167
47927,43299
47927,48456
47927,48954
47927,48197
47927,48702
48095,48113
48113,48095
48190,46927
48190,49467
48196,46105
48196,49471
48197,43299
48197,48456
48197,48954
48197,48702
48197,47927
48202,43525
48202,49475
48207,47383
48207,49477
48207,49167
48456,43299
48456,48954
48456,48197
48456,48702
48456,47927
48702,43299
48702,48456
48702,48954
48702,48197
48702,47927
48754,45957
48954,48197
48954,48702
48954,47927
48954,43299
48954,48456
49167,47383
49167,49477
49167,48207
49467,46927
49467,48190
49471,48196
49471,46105
49475,43525
49475,48202
49477,47383
49477,48207
49477,49167
43299,48456
43299,48954
43299,48197
43299,48702
43299,47927
43525,49475
43525,48202
45957,48754
46105,49471
46105,48196
46514,49478
46514,48208
46514,48849
46648,47476
46788,48117
47125,48507
47125,47842
47125,47840
47476,46648
47581,48191
47581,47863
47581,49468
47840,48507
47840,47125
47840,47842
47842,48507
47842,47125
47842,47840
47863,49468
47863,48191
47863,47581
48117,46788
48191,49468
48191,47581
48191,47863
48193,45978
48193,49469
48208,46514
48208,49478
48208,48849
48507,47125
48507,47842
48507,47840
48542,48752
48752,48542
48757,46054
48849,46514
48849,49478
48849,48208
49468,48191
49468,47581
49468,47863
49469,48193
49469,45978
49478,48849
49478,46514
49478,48208
50203,50831
50831,50203
45978,48193
45978,49469
46054,48757
46955,49163
47607,47880
47607,49836
47880,47607
47880,49836
48104,48189
48104,49466
48104,43482
48189,48104
48189,49466
48189,43482
48317,49829
48317,48740
48668,46415
48740,48317
48740,49829
49163,46955
49466,48104
49466,48189
49466,43482
49829,48317
49829,48740
49836,47607
49836,47880
43482,48104
43482,48189
43482,49466
46415,48668
46738,48114
46738,48962
46738,48211
47926,43300
48114,46738
48114,48962
48114,48211
48211,46738
48211,48962
48211,48114
48368,43328
48368,48961
48961,43328
48961,48368
48962,46738
48962,48211
48962,48114
49479,49791
49479,47715
49791,49479
49791,47715
43300,47926
43328,48368
43328,48961
43550,45853
45853,43550
46513,48077
46513,48076
46677,48112
46677,49179
46677,48256
47124,47837
47124,48956
47124,48200
47124,48506
47124,47839
47382,49166
47837,47124
47837,48956
47837,48200
47837,48506
47837,47839
47839,47124
47839,47837
47839,48956
47839,48200
47839,48506
48076,46513
48076,48077
48077,46513
48077,48076
48112,46677
48112,49179
48112,48256
48194,46003
48194,48953
48200,47124
48200,47837
48200,48956
48200,48506
48200,47839
48256,46677
48256,48112
48256,49179
48506,47837
48506,48956
48506,48200
48506,47839
48506,47124
48953,46003
48953,48194
48956,47124
48956,47837
48956,48200
48956,48506
48956,47839
49166,47382
49179,46677
49179,48112
49179,48256
49554,47120
49554,48267
49554,47523
49554,47519
49554,47833
49554,47521
46003,48953
46003,48194
46647,48995
46786,49986
46786,48963
46786,48214
46786,46787
46787,49986
46787,46786
46787,48963
46787,48214
47528,47671
47528,49001
47671,47528
47671,49001
48004,46181
48214,49986
48214,46786
48214,48963
48214,46787
48316,49450
48316,48738
48316,48974
48316,48737
48316,48735
48316,48959
48316,48366
48316,48739
48366,48974
48366,48737
48366,48735
48366,48959
48366,48739
48366,49450
48366,48738
48366,48316
48735,48974
48735,48737
48735,48959
48735,48366
48735,48739
48735,49450
48735,48738
48735,48316
48737,48974
48737,48735
48737,48959
48737,48366
48737,48739
48737,49450
48737,48738
48737,48316
48738,48974
48738,48737
48738,48735
48738,48959
48738,48366
48738,48739
48738,49450
48738,48316
48739,48974
48739,48737
48739,48735
48739,48959
48739,48366
48739,49450
48739,48738
48739,48316
48959,48974
48959,48737
48959,48735
48959,48366
48959,48739
48959,49450
48959,48738
48959,48316
48963,49986
48963,46786
48963,48214
48963,46787
48974,48737
48974,48735
48974,48959
48974,48366
48974,48739
48974,49450
48974,48738
48974,48316
48995,46647
49001,47528
49001,47671
49450,48974
49450,48737
49450,48735
49450,48959
49450,48366
49450,48739
49450,48738
49450,48316
43549,45848
43549,45849
43549,45850
43549,45851
43549,45852
45848,45849
45848,45850
45848,45851
45848,45852
45848,43549
45849,45848
45849,45850
45849,45851
45849,45852
45849,43549
45850,45848
45850,45849
45850,45851
45850,45852
45850,43549
45851,45848
45851,45849
45851,45850
45851,45852
45851,43549
45852,45848
45852,45849
45852,45850
45852,45851
45852,43549
46181,48004
47123,47835
47123,47834
47123,48505
47123,47836
47381,48744
47381,49412
47381,48994
47580,47862
47606,47879
47623,48120
47623,48119
47623,48118
47623,48979
47834,47836
47834,47835
47834,48505
47834,47123
47835,48505
47835,47123
47835,47836
47835,47834
47836,47835
47836,47834
47836,48505
47836,47123
47862,47580
47879,47606
48103,49983
48103,48964
48103,43481
48118,48120
48118,47623
48118,48119
48118,48979
48119,48120
48119,47623
48119,48118
48119,48979
48120,47623
48120,48119
48120,48118
48120,48979
48505,47836
48505,47835
48505,47834
48505,47123
48744,47381
48744,48994
48744,49412
48964,49983
48964,48103
48964,43481
48979,48120
48979,47623
48979,48119
48979,48118
48994,47381
48994,48744
48994,49412
49412,47381
49412,48994
49412,48744
43481,49983
43481,48964
43481,48103
48253,45872
49353,47884
49353,47631
49353,47350
49353,42440
49353,44620
49353,44621
49353,44622
49353,44624
49353,46995
49353,44623
49353,40128
45872,48253
46784,46785
46785,46784
48003,46180
43548,45847
45847,43548
46180,48003
46675,47477
46727,48272
46727,48271
47120,49554
47120,47519
47120,47833
47120,47521
47120,48267
47120,47523
47477,46675
47519,49554
47519,47523
47519,47833
47519,47521
47519,47120
47519,48267
47521,49554
47521,47120
47521,48267
47521,47523
47521,47519
47521,47833
47523,49554
47523,47120
47523,48267
47523,47519
47523,47833
47523,47521
47833,49554
47833,48267
47833,47523
47833,47519
47833,47521
47833,47120
48267,49554
48267,47120
48267,47523
48267,47519
48267,47833
48267,47521
48271,46727
48271,48272
48272,46727
48272,48271
47527,48255
47527,47670
47578,47861
47604,47878
47670,48255
47670,47527
47861,47578
47878,47604
48206,42757
48255,47527
48255,47670
49277,47072
49277,47022
49277,47770
49277,47023
49277,45908
49277,47769
49289,43303
49289,47422
49289,47421
49289,46144
49290,46147
49290,46146
49290,46148
49290,43302
49291,42772
42757,48206
46782,46783
46783,46782
46858,47593
47518,43301
47518,47801
47518,46149
47593,46858
47715,49791
47715,49479
47801,46149
47801,47518
47801,43301
48002,46179
49169,49171
49169,49173
49169,49170
49169,49172
49169,49174
49169,47542
49169,47545
49169,47543
49169,47541
49169,47540
49169,47526
49169,47544
49170,49171
49170,49173
49170,49172
49170,49169
49170,49174
49170,47542
49170,47545
49170,47543
49170,47541
49170,47540
49170,47526
49170,47544
49171,49173
49171,49170
49171,49172
49171,49169
49171,49174
49171,47542
49171,47545
49171,47543
49171,47541
49171,47540
49171,47526
49171,47544
49172,49171
49172,49173
49172,49170
49172,49169
49172,49174
49172,47542
49172,47545
49172,47543
49172,47541
49172,47540
49172,47526
49172,47544
49173,49171
49173,49170
49173,49172
49173,49169
49173,49174
49173,47544
49173,47542
49173,47545
49173,47543
49173,47541
49173,47540
49173,47526
49174,49171
49174,49173
49174,49170
49174,49172
49174,49169
49174,47544
49174,47542
49174,47545
49174,47543
49174,47541
49174,47540
49174,47526
43301,47801
43301,46149
43301,47518
46149,43301
46149,47801
46149,47518
46179,48002
47479,43271
47917,47953
47917,48367
47917,48050
47917,47942
47917,47954
47917,47955
47942,47917
47942,47953
47942,48367
47942,48050
47942,47954
47942,47955
47953,47917
47953,48367
47953,48050
47953,47942
47953,47954
47953,47955
47954,47917
47954,47953
47954,48367
47954,48050
47954,47942
47954,47955
47955,47942
47955,47954
47955,47917
47955,47953
47955,48367
47955,48050
48050,47917
48050,47953
48050,48367
48050,47942
48050,47954
48050,47955
48172,48173
48173,48172
48367,47917
48367,47953
48367,48050
48367,47942
48367,47954
48367,47955
43271,47479
46883,47889
47591,45881
47887,42783
47889,46883
42783,47887
43546,45846
45846,43546
45881,47591
46885,47890
46885,46888
46885,46889
46888,47890
46888,46885
46888,46889
46889,46888
46889,47890
46889,46885
47576,47857
47576,47858
47576,47859
47576,47860
47602,47875
47602,47876
47602,47874
47602,47877
47678,47999
47857,47576
47857,47858
47857,47859
47857,47860
47858,47576
47858,47857
47858,47859
47858,47860
47859,47576
47859,47857
47859,47858
47859,47860
47860,47576
47860,47857
47860,47858
47860,47859
47874,47877
47874,47875
47874,47876
47874,47602
47875,47877
47875,47876
47875,47602
47875,47874
47876,47877
47876,47875
47876,47602
47876,47874
47877,47602
47877,47874
47877,47875
47877,47876
47890,46885
47890,46888
47890,46889
47999,47678
46083,32274
32274,46083
46672,47618
46723,46724
46724,46723
46780,46781
46781,46780
46838,47570
47072,49277
47072,45908
47072,47769
47072,47022
47072,47770
47072,47023
47551,45974
47568,46448
47568,46449
47570,46838
47618,46672
48448,46121
42772,49291
43302,49290
43302,46147
43302,46146
43302,46148
43315,46362
45974,47551
46121,48448
46146,49290
46146,46147
46146,46148
46146,43302
46147,49290
46147,46146
46147,46148
46147,43302
46148,49290
46148,46147
46148,46146
46148,43302
46362,43315
46448,47568
46448,46449
46449,46448
46449,47568
43521,47566
43544,45845
45845,43544
45908,49277
45908,47072
45908,47769
45908,47022
45908,47770
45908,47023
46101,47553
46177,47557
46327,47561
46857,47592
47022,49277
47022,47072
47022,45908
47022,47769
47022,47770
47022,47023
47023,49277
47023,47072
47023,45908
47023,47769
47023,47022
47023,47770
47553,46101
47557,46177
47561,46327
47566,43521
47592,46857
47769,49277
47769,47072
47769,47022
47769,47770
47769,47023
47769,45908
47770,49277
47770,47072
47770,47769
47770,47022
47770,47023
47770,45908
46509,47569
46641,47617
46721,46722
46721,47619
46722,47619
46722,46721
47335,47342
47335,47472
47335,47567
47335,47336
47335,46412
47336,47342
47336,47472
47336,47335
47336,47567
47336,46412
47342,47472
47342,47335
47342,47567
47342,47336
47342,46412
47421,49289
47421,43303
47421,47422
47421,46144
47422,49289
47422,43303
47422,47421
47422,46144
47472,47335
47472,47567
47472,47336
47472,46412
47472,47342
47552,46047
47552,48297
47567,47342
47567,47472
47567,47335
47567,47336
47567,46412
47569,46509
47590,45880
47617,46641
47619,46722
47619,46721
47622,43273
48277,47312
48277,47780
48277,47313
48277,46880
48277,47118
48297,46047
48297,47552
43273,47622
43303,49289
43303,47422
43303,47421
43303,46144
45880,47590
46047,48297
46047,47552
46144,49289
46144,43303
46144,47422
46144,47421
46412,47342
46412,47472
46412,47335
46412,47567
46412,47336
42277,46024
42277,46936
43477,47549
45907,47020
45951,47550
46024,46936
46024,42277
46074,46075
46074,47554
46075,46074
46075,47554
46210,47560
46530,47616
46568,47754
46710,46711
46711,46710
46936,46024
46936,42277
47020,45907
47526,49171
47526,49173
47526,49170
47526,49172
47526,49169
47526,49174
47526,47542
47526,47545
47526,47543
47526,47541
47526,47540
47526,47544
47540,49171
47540,49173
47540,49170
47540,49172
47540,49169
47540,49174
47540,47544
47540,47542
47540,47545
47540,47543
47540,47541
47540,47526
47541,49171
47541,49173
47541,49170
47541,49172
47541,49169
47541,49174
47541,47543
47541,47540
47541,47526
47541,47544
47541,47542
47541,47545
47542,49171
47542,49173
47542,49170
47542,49172
47542,49169
47542,49174
47542,47545
47542,47543
47542,47541
47542,47540
47542,47526
47542,47544
47543,49171
47543,49173
47543,49170
47543,49172
47543,49169
47543,49174
47543,47542
47543,47545
47543,47541
47543,47540
47543,47526
47543,47544
47544,49171
47544,49173
47544,49170
47544,49172
47544,49169
47544,49174
47544,47545
47544,47543
47544,47541
47544,47540
47544,47526
47544,47542
47545,49171
47545,49173
47545,49170
47545,49172
47545,49169
47545,49174
47545,47542
47545,47543
47545,47541
47545,47540
47545,47526
47545,47544
47549,43477
47550,45951
47554,46074
47554,46075
47560,46210
47616,46530
47754,46568
46639,47657
46776,47241
46776,46779
46776,46778
46776,46777
46776,47397
46776,48187
46776,47413
46777,47397
46777,48187
46777,47413
46777,47241
46777,46776
46777,46779
46777,46778
46778,46777
46778,47397
46778,48187
46778,47413
46778,47241
46778,46776
46778,46779
46779,47241
46779,46776
46779,46778
46779,46777
46779,47397
46779,48187
46779,47413
47241,46776
47241,46779
47241,46778
47241,46777
47241,47397
47241,48187
47241,47413
47397,47241
47397,46776
47397,46779
47397,46778
47397,46777
47397,48187
47397,47413
47413,47241
47413,46776
47413,46779
47413,46778
47413,46777
47413,47397
47413,48187
47657,46639
48170,42784
48171,37407
48171,47013
48171,47012
48179,46668
48179,46667
48187,47241
48187,46776
48187,46779
48187,46778
48187,46777
48187,47397
48187,47413
46410,46411
46411,46410
40501,47489
43542,45844
45844,43542
46836,46837
46837,46836
47343,43332
47343,47534
47355,46072
47355,46073
47489,40501
48098,37406
48098,47010
48098,47831
48099,47074
48099,43475
47018,45906
47018,47019
47019,45906
47019,47018
47460,45950
47559,46209
47565,47635
47635,47565
47884,49353
47884,47631
47884,47350
47884,44620
47884,44621
47884,44622
47884,44624
47884,46995
47884,44623
47884,42440
47884,40128
48064,47009
48064,37405
48064,47008
48065,46864
48080,47652
48080,47411
48080,46462
48081,47696
48081,46472
48081,46473
45906,47019
45906,47018
45950,47460
46209,47559
43332,47343
43332,47534
45900,48262
45900,48263
46072,47355
46072,46073
46073,47355
46073,46072
46446,46447
46447,46446
46637,46638
46638,46637
46719,46720
46720,46719
47534,47343
47534,43332
48262,45900
48262,48263
48263,45900
48263,48262
46481,47488
46708,46709
46709,46708
46881,47119
47016,45905
47016,47017
47017,45905
47017,47016
47096,42765
47119,46881
47488,46481
47558,46208
47669,36423
47892,47003
47892,47002
47893,43474
47901,42771
47905,46343
47905,43518
47907,47145
47907,46478
36423,47669
42765,47096
45905,47016
45905,47017
46208,47558
43276,47139
43304,47418
43304,47420
43304,46142
43304,47496
43304,47419
43506,47068
43519,46344
43540,45843
45843,43540
46119,47095
46142,47496
46142,47419
46142,43304
46142,47418
46142,47420
46344,43519
46669,46670
46670,46669
46834,46835
46835,46834
47068,43506
47095,46119
47139,43276
47418,47420
47418,46142
47418,47496
47418,47419
47418,43304
47419,47418
47419,47420
47419,46142
47419,47496
47419,43304
47420,47418
47420,46142
47420,47496
47420,47419
47420,43304
47496,47418
47496,47420
47496,46142
47496,47419
47496,43304
47853,45781
47853,43473
47856,46477
47856,46476
47866,46505
47866,46504
47867,46666
47867,46665
46528,47130
46806,47141
46856,47084
47014,45904
47014,47015
47015,45904
47015,47014
47081,45949
47083,45972
47084,46856
47085,47400
47085,40494
47130,46528
47141,46806
47236,45822
47395,43277
47400,47085
47400,40494
47428,46207
40494,47400
40494,47085
42276,46023
45822,47236
45904,47015
45904,47014
45949,47081
45972,47083
46023,42276
46207,47428
46408,46409
46409,46408
37407,48171
37407,47013
37407,47012
42784,48170
43539,47075
45865,47076
45878,47077
46070,46071
46071,46070
46098,47087
46444,46445
46445,46444
46507,47128
46667,48179
46667,46668
46668,48179
46668,46667
46717,46718
46718,46717
47012,48171
47012,47013
47012,37407
47013,48171
47013,37407
47013,47012
47075,43539
47076,45865
47077,45878
47087,46098
47128,46507
47144,47242
47242,47144
47756,43536
47756,45841
47758,46041
47758,46040
47759,46171
47759,46170
47782,46863
47784,47403
47784,42785
46706,46707
46707,46706
46880,48277
46880,47118
46880,47312
46880,47780
46880,47313
47010,48098
47010,37406
47010,47831
47070,47234
47074,48099
47074,43475
47086,46043
47118,48277
47118,47780
47118,47313
47118,46880
47118,47312
47234,47070
47312,48277
47312,47780
47312,47313
47312,46880
47312,47118
47313,48277
47313,47312
47313,47780
47313,46880
47313,47118
47425,46174
47744,46474
47744,46475
47780,48277
47780,47312
47780,47313
47780,46880
47780,47118
47831,48098
47831,37406
47831,47010
37406,48098
37406,47010
37406,47831
43475,48099
43475,47074
46043,47086
46174,47425
37405,48064
37405,47009
37405,47008
43277,47395
43305,47237
43305,47238
43305,46139
43305,46141
43305,47434
43305,46138
43305,46136
43305,46137
43335,46625
45821,47235
46116,46117
46117,46116
46136,43305
46136,47237
46136,47238
46136,46139
46136,46141
46136,47434
46136,46138
46136,46137
46137,43305
46137,47237
46137,47238
46137,46139
46137,46141
46137,47434
46137,46138
46137,46136
46138,47238
46138,46139
46138,46141
46138,47434
46138,46136
46138,46137
46138,43305
46138,47237
46139,43305
46139,47237
46139,47238
46139,46141
46139,47434
46139,46138
46139,46136
46139,46137
46141,46137
46141,43305
46141,47237
46141,47238
46141,46139
46141,47434
46141,46138
46141,46136
46323,46324
46324,46323
46527,47431
46625,43335
46635,46636
46636,46635
46832,46833
46833,46832
46864,48065
47008,48064
47008,47009
47008,37405
47009,48064
47009,37405
47009,47008
47073,46097
47073,46096
47145,47907
47145,46478
47235,45821
47237,47434
47237,46138
47237,46136
47237,46137
47237,43305
47237,47238
47237,46139
47237,46141
47238,46138
47238,46136
47238,46137
47238,43305
47238,47237
47238,46139
47238,46141
47238,47434
47431,46527
47434,43305
47434,47237
47434,47238
47434,46139
47434,46141
47434,46138
47434,46136
47434,46137
47717,47402
47717,42768
43474,47893
43518,47905
43518,46343
43538,45842
45842,43538
45948,47283
45970,45971
45971,45970
46042,47190
46172,46173
46173,46172
46343,47905
46343,43518
46406,46407
46407,46406
46478,47907
46478,47145
47190,46042
47283,45948
47631,49353
47631,47884
47631,47350
47631,44624
47631,46995
47631,44623
47631,42440
47631,44620
47631,44621
47631,44622
47631,40128
47638,47245
47638,43797
47638,43800
47638,43799
47638,46033
47638,43798
47640,47331
47640,44872
47640,44870
47641,46039
47641,46038
47689,47039
47689,43535
47689,45840
47690,45967
47690,45966
47691,42786
47692,47323
47692,42764
47693,47333
47693,42770
47694,47404
47694,42782
47696,48081
47696,46472
47696,46473
46665,47867
46665,46666
46666,47867
46666,46665
46713,46716
46713,47138
46713,46714
46713,46715
46714,46713
46714,46716
46714,47138
46714,46715
46715,46714
46715,46713
46715,46716
46715,47138
46716,46713
46716,47138
46716,46714
46716,46715
47002,47892
47002,47003
47003,47892
47003,47002
47131,47217
47138,46713
47138,46716
47138,46714
47138,46715
47217,47131
47626,47321
47626,43467
47627,47337
47627,43468
47627,44580
47628,47347
47628,44582
47628,43469
47629,47399
47629,43470
47629,45778
47630,43472
47630,45780
47632,45839
47632,43534
47652,48080
47652,47411
47652,46462
47656,45503
47656,43337
47682,46340
47682,43516
47683,46342
47683,43517
45863,45864
45864,45863
45876,45877
45877,45876
45946,45945
46068,46069
46069,46068
46096,47073
46096,46097
46097,47073
46097,46096
46441,46443
46443,46441
46476,47856
46476,46477
46477,47856
46477,46476
46704,46705
46705,46704
46997,46999
46997,47000
46997,47708
46997,46998
46997,47071
46997,47001
46998,46997
46998,47071
46998,47001
46998,46999
46998,47000
46998,47708
46999,46997
46999,47071
46999,47001
46999,47000
46999,47708
46999,46998
47000,47001
47000,46999
47000,47708
47000,46998
47000,46997
47000,47071
47001,47000
47001,47708
47001,46998
47001,46997
47001,47071
47001,46999
47071,46999
47071,47000
47071,47708
47071,46998
47071,46997
47071,47001
47468,46862
47482,46826
47482,46827
47482,46824
47482,46828
47499,45835
47499,45837
47499,45838
47499,43533
47501,42573
47502,40507
47535,46924
47535,43471
47708,46997
47708,47071
47708,47001
47708,46999
47708,47000
47708,46998
38760,46022
43473,47853
43473,45781
43504,45766
45766,43504
45781,47853
45781,43473
45945,45946
46022,38760
40554,46225
42771,47901
43336,46624
45861,45862
45862,45861
46113,46114
46114,46113
46135,46987
46225,40554
46524,46525
46525,46524
46624,43336
46634,46633
46661,46664
46664,46661
46829,46831
46831,46829
46863,47782
46987,46135
47453,46399
47453,46394
47453,46397
47453,46396
47453,46398
47453,46401
47466,44679
47466,44677
47467,45858
47467,45857
47470,46169
47470,46168
47471,45040
47471,45039
47471,45037
46474,47744
46474,46475
46475,47744
46475,46474
46504,47866
46504,46505
46505,47866
46505,46504
46633,46634
46848,46979
46979,46848
47437,44771
47437,44769
47438,45940
47438,45939
47440,44927
47440,44929
47441,46093
47441,46092
47450,46502
47556,42755
47562,46469
47562,46471
43536,47756
43536,45841
45841,47756
45841,43536
45968,45969
45969,45968
46040,47758
46040,46041
46041,47758
46041,46040
46170,47759
46170,46171
46171,47759
46171,46170
46321,46322
46322,46321
46402,46404
46404,46402
41886,45875
43266,47406
43266,47407
43279,46996
45859,45860
45860,45859
45875,41886
45942,45943
45943,45942
46094,46095
46095,46094
46434,47311
46434,46439
46434,46440
46434,46436
46434,46438
46434,46437
46436,46439
46436,46440
46436,46434
46436,46438
46436,46437
46436,47311
46437,47311
46437,46439
46437,46440
46437,46436
46437,46434
46437,46438
46438,46439
46438,46440
46438,46436
46438,46434
46438,46437
46438,47311
46439,47311
46439,46440
46439,46436
46439,46434
46439,46438
46439,46437
46440,46439
46440,46436
46440,46434
46440,46438
46440,46437
46440,47311
46653,47314
46653,46657
46653,46655
46653,46658
46653,46660
46653,46656
46653,47136
46655,47314
46655,46657
46655,46658
46655,46660
46655,46656
46655,47136
46655,46653
46656,47136
46656,46653
46656,47314
46656,46657
46656,46655
46656,46658
46656,46660
46657,47314
46657,46655
46657,46658
46657,46660
46657,46656
46657,47136
46657,46653
46658,46657
46658,46655
46658,46660
46658,46656
46658,47136
46658,46653
46658,47314
46660,46656
46660,47136
46660,46653
46660,47314
46660,46657
46660,46655
46660,46658
46795,46796
46796,46795
46996,43279
47136,47314
47136,46657
47136,46655
47136,46658
47136,46660
47136,46656
47136,46653
47311,46439
47311,46440
47311,46436
47311,46434
47311,46438
47311,46437
47314,46657
47314,46655
47314,46658
47314,46660
47314,46656
47314,47136
47314,46653
47406,47407
47406,43266
47407,47406
47407,43266
47426,45043
47426,45044
47426,45042
47427,46196
47427,46198
47427,46197
47429,43514
47429,46337
47429,43515
47429,43512
47429,46338
47429,43513
47433,46519
46457,40700
46472,48081
46472,47696
46472,46473
46473,48081
46473,47696
46473,46472
46522,46523
46523,46522
46702,46703
46703,46702
46775,47547
47039,47689
47039,43535
47039,45840
47093,46066
47093,46067
47093,46064
47093,46065
47350,49353
47350,47884
47350,47631
47350,42440
47350,44620
47350,44621
47350,44622
47350,44624
47350,46995
47350,44623
47350,40128
47399,47629
47399,43470
47399,45778
47402,47717
47402,42768
47403,47784
47403,42785
47404,47694
47404,42782
47410,46318
47410,46320
47410,46319
47410,46317
47411,48080
47411,47652
47411,46462
47414,44797
47414,45964
47415,46166
47415,45008
47547,46775
47548,38763
47571,43256
47571,47573
47573,43256
47573,47571
34912,41907
38763,47548
40700,46457
41136,46392
41907,34912
42781,42780
43256,47571
43256,47573
43472,47630
43472,45780
43517,47683
43517,46342
43535,47689
43535,47039
43535,45840
45780,47630
45780,43472
45840,47689
45840,43535
45840,47039
46064,46067
46064,47093
46064,46065
46064,46066
46065,46066
46065,46067
46065,47093
46065,46064
46066,46067
46066,47093
46066,46064
46066,46065
46067,47093
46067,46064
46067,46065
46067,46066
46199,46200
46200,46199
46342,47683
46342,43517
46392,41136
40548,46224
42755,47556
43534,47632
43534,45839
45839,47632
45839,43534
46224,40548
46469,47562
46469,46471
46471,47562
46471,46469
46801,46802
46802,46801
47330,44741
47331,47640
47331,44872
47331,44870
47333,47693
47333,42770
47337,47627
47337,43468
47337,44580
47340,45392
47340,47027
47340,45391
47340,45389
47340,45390
47347,47628
47347,44582
47347,43469
47348,47146
47348,40120
47349,47160
47349,44619
47351,43532
47351,44651
47351,44649
47354,40502
47357,43944
47392,45372
47392,45371
47393,45393
47393,45395
46629,46632
46629,46630
46629,46631
46629,46969
46630,46632
46630,46631
46630,46629
46630,46969
46631,46632
46631,46630
46631,46629
46631,46969
46632,46630
46632,46631
46632,46629
46632,46969
46824,47482
46824,46826
46824,46827
46824,46828
46826,47482
46826,46827
46826,46824
46826,46828
46827,47482
46827,46826
46827,46824
46827,46828
46828,47482
46828,46824
46828,46826
46828,46827
46862,47468
46969,46632
46969,46630
46969,46631
46969,46629
43337,47656
43337,45503
43501,43502
43501,43503
43501,45765
43502,43501
43502,43503
43502,45765
43503,43501
43503,43502
43503,45765
43533,47499
43533,45835
43533,45837
43533,45838
45503,47656
45503,43337
45765,43501
45765,43502
45765,43503
45835,47499
45835,45837
45835,45838
45835,43533
45837,47499
45837,45835
45837,45838
45837,43533
45838,47499
45838,45835
45838,45837
45838,43533
46038,47641
46038,46039
46039,47641
46039,46038
46111,46112
46112,46111
40507,47502
41882,45874
42573,47501
43471,47535
43471,46924
43516,47682
43516,46340
45874,41882
45966,47690
45966,45967
45967,47690
45967,45966
46168,47470
46168,46169
46169,47470
46169,46168
46340,47682
46340,43516
46394,47453
46394,46401
46394,46399
46394,46397
46394,46396
46394,46398
46396,47453
46396,46401
46396,46399
46396,46394
46396,46397
46396,46398
46397,47453
46397,46399
46397,46394
46397,46396
46397,46398
46397,46401
46398,47453
46398,46401
46398,46399
46398,46394
46398,46397
46398,46396
46399,47453
46399,46401
46399,46394
46399,46397
46399,46396
46399,46398
46401,47453
46401,46399
46401,46394
46401,46397
46401,46396
46401,46398
46759,46978
46924,47535
46924,43471
46978,46759
47321,47626
47321,43467
47322,43725
47322,43726
47322,43727
47322,43728
47322,44503
47322,43722
47322,43724
47323,47692
47323,42764
47324,44198
47324,44202
47325,44206
46462,48080
46462,47652
46462,47411
46502,47450
46519,47433
47245,47638
47245,43799
47245,46033
47245,43798
47245,43797
47245,43800
47246,43801
47246,43803
45857,47467
45857,45858
45858,47467
45858,45857
45939,47438
45939,45940
45940,47438
45940,45939
46092,47441
46092,46093
46093,47441
46093,46092
38761,46020
41135,46391
43470,47629
43470,47399
43470,45778
43512,47429
43512,46338
43512,43513
43512,43514
43512,46337
43512,43515
43513,47429
43513,43514
43513,46337
43513,43515
43513,43512
43513,46338
43514,47429
43514,43513
43514,46337
43514,43515
43514,43512
43514,46338
43515,47429
43515,43514
43515,46337
43515,43512
43515,46338
43515,43513
45778,47629
45778,47399
45778,43470
46020,38761
46196,47427
46196,46198
46196,46197
46197,47427
46197,46196
46197,46198
46198,47427
46198,46196
46198,46197
46317,47410
46317,46318
46317,46320
46317,46319
46318,47410
46318,46320
46318,46319
46318,46317
46319,47410
46319,46318
46319,46320
46319,46317
46320,47410
46320,46318
46320,46319
46320,46317
46337,47429
46337,43512
46337,46338
46337,43513
46337,43514
46337,43515
46338,47429
46338,43515
46338,43512
46338,43513
46338,43514
46338,46337
46391,41135
42440,49353
42440,47884
42440,47631
42440,47350
42440,46995
42440,44623
42440,44620
42440,44621
42440,44622
42440,44624
42440,40128
44620,49353
44620,47884
44620,47631
44620,47350
44620,46995
44620,44623
44620,42440
44620,44621
44620,44622
44620,44624
44620,40128
44621,49353
44621,47884
44621,47631
44621,47350
44621,44623
44621,42440
44621,44620
44621,44622
44621,44624
44621,46995
44621,40128
44622,49353
44622,47884
44622,47631
44622,47350
44622,44621
44622,44624
44622,46995
44622,44623
44622,42440
44622,44620
44622,40128
44623,49353
44623,47884
44623,47631
44623,47350
44623,44620
44623,44621
44623,44622
44623,44624
44623,46995
44623,42440
44623,40128
44624,49353
44624,47884
44624,47631
44624,47350
44624,44621
44624,44622
44624,46995
44624,44623
44624,42440
44624,44620
44624,40128
44741,47330
46995,49353
46995,47884
46995,47631
46995,47350
46995,42440
46995,44620
46995,44621
46995,44622
46995,44624
46995,44623
46995,40128
47146,47348
47146,40120
40450,45532
40450,45533
40502,47354
40559,45073
42782,47694
42782,47404
43469,47628
43469,47347
43469,44582
43498,43499
43498,43500
43498,44569
43499,43500
43499,43498
43499,44569
43500,43499
43500,43498
43500,44569
43532,47351
43532,44651
43532,44649
44569,43499
44569,43500
44569,43498
44582,47628
44582,47347
44582,43469
44649,47351
44649,44651
44649,43532
44651,47351
44651,43532
44651,44649
44677,47466
44677,44679
44679,47466
44679,44677
44769,47437
44769,44771
44771,47437
44771,44769
44797,47414
44797,45964
44948,44950
44950,44948
45008,47415
45008,46166
